id	unitCode	title	record_ID	metadata_usage	data_source	object_type	Date
edanmdm-nmah_579271	NMAH	plate	nmah_579271	{'access': 'CC0'}	National Museum of American History	['plate', 'Plate']	
edanmdm-nmah_409784	NMAH	trousers	nmah_409784	{'access': 'CC0'}	National Museum of American History	['Trousers; Man; Army', 'Trousers']	
edanmdm-nmah_793711	NMAH	block	nmah_793711	{'access': 'CC0'}	National Museum of American History	['Block', 'Block; Printmaking; Electrotype']	
edanmdm-nmah_410487	NMAH	insignia, parts of, group of	nmah_410487	{'access': 'CC0'}	National Museum of American History	['Insignia, Parts of, Group of']	
edanmdm-nmah_410501	NMAH	insignia	nmah_410501	{'access': 'CC0'}	National Museum of American History	['Insignia; Army; Collar; Artillery, Field; 10; Adjutant General Officer; Officer', 'Insignias']	
edanmdm-nmah_410862	NMAH	Untitled, nd	nmah_410862	{'access': 'CC0'}	National Museum of American History	['Flag; Non-Military; Pennant', 'Flags']	
edanmdm-nmah_413521	NMAH	insignia, batch of	nmah_413521	{'access': 'CC0'}	National Museum of American History	['Insignia, Batch of', 'Insignia, Batch of; Army; Button']	
edanmdm-nmah_507337	NMAH	Mind the Baby, I Must Vote to-Day	nmah_507337	{'access': 'CC0'}	National Museum of American History	['Sheet music']	1914
edanmdm-nmah_508932	NMAH	Kennedy Johnson	nmah_508932	{'access': 'CC0'}	National Museum of American History	['Earrings', 'Earrings, Pair of', 'Jewelry']	1960
edanmdm-nmah_419410	NMAH	A D 1823. Nov. 13. No. 4861. Day's Specification	nmah_419410	{'access': 'CC0'}	National Museum of American History	['Prints']	
edanmdm-nmah_802737	NMAH	Harbor view	nmah_802737	{'access': 'CC0'}	National Museum of American History	['Print; Photogavure', 'Prints']	
edanmdm-nmah_509821	NMAH	button, clothing	nmah_509821	{'access': 'CC0'}	National Museum of American History	['Button, Clothing']	
edanmdm-nmah_850266	NMAH	clock carillon	nmah_850266	{'access': 'CC0'}	National Museum of American History	['Clock Carillon']	
edanmdm-nmah_510552	NMAH	pins, lapel, batch of	nmah_510552	{'access': 'CC0'}	National Museum of American History	['Pins, Lapel, Batch of']	
edanmdm-nmah_721092	NMAH	scoop	nmah_721092	{'access': 'CC0'}	National Museum of American History	['Scoops (serving utensils)']	
edanmdm-nmah_513654	NMAH	newspaper	nmah_513654	{'access': 'CC0'}	National Museum of American History	['Newspapers']	1968
edanmdm-nmah_425585	NMAH	overcoat	nmah_425585	{'access': 'CC0'}	National Museum of American History	['Overcoat; Army; Nurse Corps', 'Overcoats (outerwear)']	
edanmdm-nmah_948329	NMAH	coin	nmah_948329	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	
edanmdm-nmah_948367	NMAH	coin	nmah_948367	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	
edanmdm-nmah_948959	NMAH	1 Stater	nmah_948959	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	-0430 - -0390
edanmdm-nmah_949117	NMAH	1 Real	nmah_949117	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	1736
edanmdm-nmah_1396921	NMAH	coin	nmah_1396921	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	
edanmdm-nmah_970169	NMAH	medal	nmah_970169	{'access': 'CC0'}	National Museum of American History	['Medals']	1770
edanmdm-nmah_972133	NMAH	medal	nmah_972133	{'access': 'CC0'}	National Museum of American History	['Medal; Medalet', 'Medals']	
edanmdm-nmah_960739	NMAH	medal	nmah_960739	{'access': 'CC0'}	National Museum of American History	['Medal; Medalet; Presidential', 'Medals']	
edanmdm-nmah_889629	NMAH	Marshland	nmah_889629	{'access': 'CC0'}	National Museum of American History	['platinum print']	before 1896
edanmdm-nmah_1975002	NMAH	Signing of Declaration of Independence	nmah_1975002	{'access': 'CC0'}	National Museum of American History	['print, carbon']	before 1912
edanmdm-nmah_1882379	NMAH	Animal Locomotion. Plate 16.	nmah_1882379	{'access': 'CC0'}	National Museum of American History	['collotype']	1887
edanmdm-nmah_1885957	NMAH	"""Animal Locomotion. Plate 199.""; Female, Curtseying fan in right hand"	nmah_1885957	{'access': 'CC0'}	National Museum of American History	['collotype']	1887
edanmdm-nmah_555652	NMAH	photograph	nmah_555652	{'access': 'CC0'}	National Museum of American History	['Photographs', 'Photograph; Color']	
edanmdm-nmah_1106785	NMAH	holder, plate	nmah_1106785	{'access': 'CC0'}	National Museum of American History	['Holder, Plate']	
edanmdm-nmah_1807078	NMAH	Good Bye	nmah_1807078	{'access': 'CC0'}	National Museum of American History	['Photogravures (prints)', 'Photographs']	before 1937
edanmdm-nmah_1867290	NMAH	shy smile	nmah_1867290	{'access': 'CC0'}	National Museum of American History	['platinum print']	1890s-1920s
edanmdm-nmah_1847336	NMAH	1 Pfennig Gold, Schopfheim, Germany, 1923	nmah_1847336	{'access': 'CC0'}	National Museum of American History	['note', 'notgeld']	1923-11-05
edanmdm-nmah_1922133	NMAH	300,000 Mark Note, Annweiler, Germany, 1923	nmah_1922133	{'access': 'CC0'}	National Museum of American History	['note', 'notgeld']	1923-08-24
edanmdm-nmah_1922262	NMAH	50 Pfennig Note, Aschersleben, Germany, 1917	nmah_1922262	{'access': 'CC0'}	National Museum of American History	['note', 'notgeld']	1917-04-14
edanmdm-nmah_924366	NMAH	1 Bronze	nmah_924366	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	3
edanmdm-nmah_946820	NMAH	1 Denarius, Judaea, 132-135	nmah_946820	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	132 - 135
edanmdm-nmah_920167	NMAH	10 Dong	nmah_920167	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	1968
edanmdm-nmah_927610	NMAH	1 Aqche	nmah_927610	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	0875
edanmdm-nmah_928121	NMAH	1 Aqche	nmah_928121	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	0926
edanmdm-nmah_1989469	NMAH	kromogram	nmah_1989469	{'access': 'CC0'}	National Museum of American History	['kromogram', 'Photographs']	ca 1900s
edanmdm-nmah_1989472	NMAH	kromogram	nmah_1989472	{'access': 'CC0'}	National Museum of American History	['kromogram', 'Photographs']	ca 1900s
edanmdm-nmah_1989008	NMAH	Crowd at dock	nmah_1989008	{'access': 'CC0'}	National Museum of American History	['Photographs', 'lantern slide']	1860-1865
edanmdm-nmah_1826231	NMAH	untitled	nmah_1826231	{'access': 'CC0'}	National Museum of American History	['Albums']	
edanmdm-nmah_987441	NMAH	25 Pfennig	nmah_987441	{'access': 'CC0'}	National Museum of American History	['Notgeld']	
edanmdm-nmah_988668	NMAH	Obsolete Currency 1 Dollar	nmah_988668	{'access': 'CC0'}	National Museum of American History	['Bank Note; 1862 00 00', 'Bank Note']	
edanmdm-nmah_988709	NMAH	Obsolete Currency 1 50 Dollar & Cent	nmah_988709	{'access': 'CC0'}	National Museum of American History	['Bank Note', 'Bank Note; 18?? 00 00']	
edanmdm-nmah_988760	NMAH	Obsolete Currency 10 Dollar	nmah_988760	{'access': 'CC0'}	National Museum of American History	['Bank Note; 1861 10 06', 'Bank Note']	
edanmdm-nmah_988974	NMAH	10 Dollar	nmah_988974	{'access': 'CC0'}	National Museum of American History	['Bank Note; 1862 12 02', 'Bank Note']	
edanmdm-nmah_991821	NMAH	1 Mark	nmah_991821	{'access': 'CC0'}	National Museum of American History	['Tokens']	
edanmdm-nmah_941493	NMAH	1 Dinar	nmah_941493	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	
edanmdm-nmah_1992604	NMAH	20 Dollars, Rhode Island, 1780	nmah_1992604	{'access': 'CC0'}	National Museum of American History	['note']	1780
edanmdm-nmah_588554	NMAH	vase	nmah_588554	{'access': 'CC0'}	National Museum of American History	['Vases']	
edanmdm-nmah_834491	NMAH	commode	nmah_834491	{'access': 'CC0'}	National Museum of American History	['commode']	c.1880
edanmdm-nmah_1820246	NMAH	glass tubing	nmah_1820246	{'access': 'CC0'}	National Museum of American History	['glass tubing']	
edanmdm-nmah_599006	NMAH	glass, champagne	nmah_599006	{'access': 'CC0'}	National Museum of American History	['Goblet, Champagne', 'Champagne glasses']	
edanmdm-nmah_536765	NMAH	button	nmah_536765	{'access': 'CC0'}	National Museum of American History	['Button']	
edanmdm-nmah_537143	NMAH	button	nmah_537143	{'access': 'CC0'}	National Museum of American History	['Button']	
edanmdm-nmah_374806	NMAH	hooks and eyes on card	nmah_374806	{'access': 'CC0'}	National Museum of American History	['Hooks and Eyes on Card', 'Hooks and Eyes on Card (2); Hooks and Eyes on Card; Notions; Accessories for the Manufacturing of Clothing']	1900 - 1909
edanmdm-nmah_650208	NMAH	napkin	nmah_650208	{'access': 'CC0'}	National Museum of American History	['Napkins']	
edanmdm-nmah_962124	NMAH	medal	nmah_962124	{'access': 'CC0'}	National Museum of American History	['Medal; Medalet; Personal', 'Medals']	
edanmdm-nmah_955259	NMAH	medal	nmah_955259	{'access': 'CC0'}	National Museum of American History	['Medal; Presidential; Indian Peace', 'Medals']	
edanmdm-nmah_816082	NMAH	Daimio-Hof-Yeddo	nmah_816082	{'access': 'CC0'}	National Museum of American History	['Print; Photomechanical Lithography', 'Prints']	
edanmdm-nmah_789853	NMAH	Maximilian I	nmah_789853	{'access': 'CC0'}	National Museum of American History	['Woodcut', 'Print; Relief; Wood Cut', 'Prints']	1519
edanmdm-nmah_821713	NMAH	print	nmah_821713	{'access': 'CC0'}	National Museum of American History	['Print; Photomechanical Intaglio', 'Prints']	
edanmdm-nmah_823102	NMAH	Baldwin & Gleason Co's Signs	nmah_823102	{'access': 'CC0'}	National Museum of American History	['Print; Relief', 'Prints']	
edanmdm-nmah_796728	NMAH	print	nmah_796728	{'access': 'CC0'}	National Museum of American History	['Print; Photomechanical Relief', 'Prints']	
edanmdm-nmah_451412	NMAH	lamp	nmah_451412	{'access': 'CC0'}	National Museum of American History	['Lamps (lighting devices)']	
edanmdm-nmah_388342	NMAH	insignia	nmah_388342	{'access': 'CC0'}	National Museum of American History	['Insignias', 'Insignia; Militia; Cap Plate']	
edanmdm-nmah_388522	NMAH	insignia	nmah_388522	{'access': 'CC0'}	National Museum of American History	['Insignias', 'Insignia; Army; Cockade Eagle; Officer']	
edanmdm-nmah_387672	NMAH	insignia	nmah_387672	{'access': 'CC0'}	National Museum of American History	['Insignia; Militia; Belt Plate, Waist', 'Insignias']	
edanmdm-nmah_388385	NMAH	insignia	nmah_388385	{'access': 'CC0'}	National Museum of American History	['Insignias', 'Insignia; Militia, Massachusetts; Cap Plate']	
edanmdm-nmah_431470	NMAH	Shako	nmah_431470	{'access': 'CC0'}	National Museum of American History	['Caps (headgear)', 'Cap; Man; Militia']	
edanmdm-nmah_386809	NMAH	insignia, pair of	nmah_386809	{'access': 'CC0'}	National Museum of American History	['Insignia, Pair of; Army; Chevron; Medical; Enlisted Man; Steward, Hospital, Acting; Dress', 'Insignia, Pair of']	
edanmdm-nmah_595272	NMAH	fragment, mug	nmah_595272	{'access': 'CC0'}	National Museum of American History	['fragment, mug']	
edanmdm-nmah_596019	NMAH	fragment, pot	nmah_596019	{'access': 'CC0'}	National Museum of American History	['fragment, pot']	
edanmdm-nmah_590439	NMAH	goblet	nmah_590439	{'access': 'CC0'}	National Museum of American History	['Goblets']	
edanmdm-nmah_581898	NMAH	saltcellar	nmah_581898	{'access': 'CC0'}	National Museum of American History	['saltcellar']	
edanmdm-nmah_581902	NMAH	saltcellar	nmah_581902	{'access': 'CC0'}	National Museum of American History	['saltcellar']	
edanmdm-nmah_578195	NMAH	cup; saucer	nmah_578195	{'access': 'CC0'}	National Museum of American History	['Cups', 'Saucers (plates)']	
edanmdm-nmah_594421	NMAH	plate	nmah_594421	{'access': 'CC0'}	National Museum of American History	['Dishes (vessels)', 'plate']	
edanmdm-nmah_1571377	NMAH	certified proof	nmah_1571377	{'access': 'CC0'}	National Museum of American History	['Money', 'Exchange Medium', 'certified proof', 'Certified Proof']	
edanmdm-nmah_1571524	NMAH	certified proof	nmah_1571524	{'access': 'CC0'}	National Museum of American History	['Money', 'Exchange Medium', 'certified proof', 'Certified Proof']	
edanmdm-nmah_1073745	NMAH	Radioear Model B-6	nmah_1073745	{'access': 'CC0'}	National Museum of American History	['hearing aid', 'Hearing Aid', 'Hearing Aid; Prosthesis; Electric']	
edanmdm-nmah_729235	NMAH	mirrors, mouth	nmah_729235	{'access': 'CC0'}	National Museum of American History	['mirrors, mouth', 'Dentistry']	
edanmdm-nmah_734860	NMAH	pliers, contouring, orthodontic	nmah_734860	{'access': 'CC0'}	National Museum of American History	['Pliers, Contouring, Orthodontic', 'Pliers, Contouring, Orthodontic; Dentistry']	
edanmdm-nmah_1985251	NMAH	dentures	nmah_1985251	{'access': 'CC0'}	National Museum of American History	['dentures']	
edanmdm-nmah_729065	NMAH	dentures	nmah_729065	{'access': 'CC0'}	National Museum of American History	['dentures', 'Dentistry']	
edanmdm-nmah_734983	NMAH	tubes, expansion arch	nmah_734983	{'access': 'CC0'}	National Museum of American History	['Tubes, Expansion Arch', 'Tubes, Expansion Arch; Dentistry']	
edanmdm-nmah_358504	NMAH	earrings, pair of	nmah_358504	{'access': 'CC0'}	National Museum of American History	['Earrings', 'Earrings, Pair of', 'Earrings, Pair of; Jewelry; Accessories Worn on the Body; Female', 'Jewelry']	1950 - 1970
edanmdm-nmah_373731	NMAH	shoes, pair of	nmah_373731	{'access': 'CC0'}	National Museum of American History	['Shoes, Pair of; Footwear; Accessories Worn on the Body; Female', 'Shoes (footwear)']	1800 - 1899
edanmdm-nmah_367159	NMAH	fan	nmah_367159	{'access': 'CC0'}	National Museum of American History	['Fan; Accessories Carried; Female; Mourning', 'Fans (costume accessories)']	
edanmdm-nmah_366716	NMAH	coat	nmah_366716	{'access': 'CC0'}	National Museum of American History	['Coats (garments)', 'Coat; Main Dress; Male']	1835 - 1845
edanmdm-nmah_361694	NMAH	suit, 3-piece	nmah_361694	{'access': 'CC0'}	National Museum of American History	['Suit, 3-Piece; Entire Body; Main Dress; Boy', 'Suit, 3-Piece']	1877 - 1887
edanmdm-nmah_505710	NMAH	medal	nmah_505710	{'access': 'CC0'}	National Museum of American History	['Medals']	
edanmdm-nmah_506397	NMAH	medal	nmah_506397	{'access': 'CC0'}	National Museum of American History	['Medals']	
edanmdm-nmah_541545	NMAH	poster	nmah_541545	{'access': 'CC0'}	National Museum of American History	['Posters']	
edanmdm-nmah_1397984	NMAH	I Need Teenagers	nmah_1397984	{'access': 'CC0'}	National Museum of American History	['Pamphlets']	c1960
edanmdm-nmah_1289603	NMAH	Canada At War	nmah_1289603	{'access': 'CC0'}	National Museum of American History	['Pamphlets']	1941
edanmdm-nmah_1946033	NMAH	1 Ducat, Transylvania, 1594	nmah_1946033	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	1594
edanmdm-nmah_1946184	NMAH	20 Lire, San Marino, 1925	nmah_1946184	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	1925
edanmdm-nmah_1946224	NMAH	10 Dinars, Serbia, 1882	nmah_1946224	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	1882
edanmdm-nmah_1946243	NMAH	25 Lei, Romania, 1922	nmah_1946243	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	1922
edanmdm-nmah_1946330	NMAH	1 Ducat, Sweden, 1709	nmah_1946330	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	1709
edanmdm-nmah_1946414	NMAH	100 Pesetas, Spain, 1897	nmah_1946414	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	1897
edanmdm-nmah_1946812	NMAH	1 Pence	nmah_1946812	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	1937
edanmdm-nmah_1947234	NMAH	1 Thaler	nmah_1947234	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	1791
edanmdm-nmah_1948353	NMAH	1 Thaler	nmah_1948353	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	1675
edanmdm-nmah_1948757	NMAH	1 Thaler	nmah_1948757	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	n.d.
edanmdm-nmah_1948765	NMAH	1 Double Crown	nmah_1948765	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	1622
edanmdm-nmah_858967	NMAH	Ford 4000 Tractor Model	nmah_858967	{'access': 'CC0'}	National Museum of American History	"['tractor, ""Ford 4000""']"	
edanmdm-nmah_867163	NMAH	bottle, milk	nmah_867163	{'access': 'CC0'}	National Museum of American History	['Bottle, Milk']	
edanmdm-nmah_869163	NMAH	jar, fruit	nmah_869163	{'access': 'CC0'}	National Museum of American History	['Jar, Fruit']	
edanmdm-nmah_867266	NMAH	jar, fruit	nmah_867266	{'access': 'CC0'}	National Museum of American History	['Jar, Fruit']	
edanmdm-nmah_873038	NMAH	Budweiser Lager Beer...	nmah_873038	{'access': 'CC0'}	National Museum of American History	['Cans (containers)']	
edanmdm-nmah_870128	NMAH	ADS Peroxide Talcum	nmah_870128	{'access': 'CC0'}	National Museum of American History	['Cans (containers)']	
edanmdm-nmah_869862	NMAH	Band-Aid Sheer Strip, Patch, Spot	nmah_869862	{'access': 'CC0'}	National Museum of American History	['Can, Bandages']	
edanmdm-nmah_1952976	NMAH	brush	nmah_1952976	{'access': 'CC0'}	National Museum of American History	['Brushes']	
edanmdm-nmah_1104617	NMAH	medal	nmah_1104617	{'access': 'CC0'}	National Museum of American History	['Medals']	1919
edanmdm-nmah_1145294	NMAH	0.50 Dinero	nmah_1145294	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	1891
edanmdm-nmah_1829604	NMAH	Yuan Feng T'ung Pao, China, 1078-1086	nmah_1829604	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	1078 - 1086
edanmdm-nmah_1056162	NMAH	coin	nmah_1056162	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	
edanmdm-nmah_1453884	NMAH	certified proof	nmah_1453884	{'access': 'CC0'}	National Museum of American History	['Money', 'Exchange Medium', 'Face', 'certified proof', 'Certified Proof']	1902
edanmdm-nmah_1454128	NMAH	certified proof	nmah_1454128	{'access': 'CC0'}	National Museum of American History	['Money', 'Exchange Medium', 'Face', 'certified proof', 'Certified Proof']	1900-02-20
edanmdm-nmah_1454484	NMAH	certified proof	nmah_1454484	{'access': 'CC0'}	National Museum of American History	['Money', 'Exchange Medium', 'Face', 'certified proof', 'Certified Proof']	1901-07-05
edanmdm-nmah_1454578	NMAH	certified proof	nmah_1454578	{'access': 'CC0'}	National Museum of American History	['Money', 'Exchange Medium', 'Face', 'certified proof', 'Certified Proof']	1902
edanmdm-nmah_1722600	NMAH	certified proof	nmah_1722600	{'access': 'CC0'}	National Museum of American History	['Exchange Medium', 'certified proof']	
edanmdm-nmah_1821331	NMAH	Shun Chih T'ung Pao, China, 1644-1662	nmah_1821331	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	1644-1662
edanmdm-nmah_940497	NMAH	1 Dollar	nmah_940497	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	1947
edanmdm-nmah_940809	NMAH	10 Cent	nmah_940809	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	1957
edanmdm-nmah_915714	NMAH	1 Rupee	nmah_915714	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	1901
edanmdm-nmah_1839696	NMAH	5 Dollars, Federal Reserve Note, United States, 1914	nmah_1839696	{'access': 'CC0'}	National Museum of American History	['note']	1914
edanmdm-nmah_1839742	NMAH	100 Dollars, Federal Reserve Note, United States, 1914	nmah_1839742	{'access': 'CC0'}	National Museum of American History	['note']	1914
edanmdm-nmah_830207	NMAH	Hamburg, 18 point	nmah_830207	{'access': 'CC0'}	National Museum of American History	['type, batch of; Printing', 'type, batch of']	
edanmdm-nmah_1987925	NMAH	1 Shilling, New Jersey, 1756	nmah_1987925	{'access': 'CC0'}	National Museum of American History	['note']	1756-06-22
edanmdm-nmah_922751	NMAH	1 Aqche	nmah_922751	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	822
edanmdm-nmah_922675	NMAH	1 Aqche	nmah_922675	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	825
edanmdm-nmah_922048	NMAH	1 Aqche	nmah_922048	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	822
edanmdm-nmah_921741	NMAH	1 Aqche	nmah_921741	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	822
edanmdm-nmah_1830249	NMAH	Ch'ung Cheng T'ung Pao, China, 1628-1642	nmah_1830249	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	1628 - 1642
edanmdm-nmah_912757	NMAH	3 Fals	nmah_912757	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	1290
edanmdm-nmah_929786	NMAH	1 Onluk	nmah_929786	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	1223
edanmdm-nmah_951966	NMAH	medal	nmah_951966	{'access': 'CC0'}	National Museum of American History	['Medal; Presidential', 'Medals']	
edanmdm-nmah_916574	NMAH	1 Pie	nmah_916574	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	
edanmdm-nmah_991145	NMAH	0.50 Penny	nmah_991145	{'access': 'CC0'}	National Museum of American History	['Tokens']	
edanmdm-nmah_1801417	NMAH	1 Billon Aspron Trachy, Byzantine Empire, 1143 - 1180	nmah_1801417	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	1143 - 1180
edanmdm-nmah_1197350	NMAH	Totem Ancestor (Merce Cunningham)	nmah_1197350	{'access': 'CC0'}	National Museum of American History	['gelatin silver print', 'Photographs']	1942
edanmdm-nmah_759364	NMAH	Moviola, Model Dpv	nmah_759364	{'access': 'CC0'}	National Museum of American History	['35mm', 'moviola, model dpv']	
edanmdm-nmah_1166481	NMAH	Sonnar	nmah_1166481	{'access': 'CC0'}	National Museum of American History	['Lens; Still', 'Lens']	
edanmdm-nmah_554945	NMAH	daguerreotype	nmah_554945	{'access': 'CC0'}	National Museum of American History	['daguerreotype', 'Photograph; Photograph; Daguerreotype']	
edanmdm-nmah_1398824	NMAH	photograph, carte de visite	nmah_1398824	{'access': 'CC0'}	National Museum of American History	['photograph, carte de visite', 'photograph, carte-de-visite']	19th century
edanmdm-nmah_1918194	NMAH	Covered Car	nmah_1918194	{'access': 'CC0'}	National Museum of American History	['gelatin silver print']	1965
edanmdm-nmah_1019867	NMAH	Baron de Meyer, Newport	nmah_1019867	{'access': 'CC0'}	National Museum of American History	['Photographs']	ca 1900
edanmdm-nmah_1352508	NMAH	Moung-Bouk	nmah_1352508	{'access': 'CC0'}	National Museum of American History	['cabinet print']	
edanmdm-nmah_515515	NMAH	chair, arm	nmah_515515	{'access': 'CC0'}	National Museum of American History	['Chair, Arm']	
edanmdm-nmah_1173939	NMAH	pin	nmah_1173939	{'access': 'CC0'}	National Museum of American History	['Pins (fasteners)']	
edanmdm-nmah_490719	NMAH	napkin	nmah_490719	{'access': 'CC0'}	National Museum of American History	['Napkins']	
edanmdm-nmah_498630	NMAH	golf club	nmah_498630	{'access': 'CC0'}	National Museum of American History	['Golf Club']	
edanmdm-nmah_528958	NMAH	The Insult Returned	nmah_528958	{'access': 'CC0'}	National Museum of American History	['Cartoon']	
edanmdm-nmah_527095	NMAH	Puck	nmah_527095	{'access': 'CC0'}	National Museum of American History	['Cartoon']	
edanmdm-nmah_507072	NMAH	pin, stick pin	nmah_507072	{'access': 'CC0'}	National Museum of American History	['Pin, Stick Pin']	
edanmdm-nmah_527227	NMAH	Puck	nmah_527227	{'access': 'CC0'}	National Museum of American History	['Cartoon']	
edanmdm-nmah_529163	NMAH	Campaign Parade Torch, 1888	nmah_529163	{'access': 'CC0'}	National Museum of American History	['Torches (lighting devices)']	
edanmdm-nmah_497295	NMAH	Campaign Parade Torch, 1888	nmah_497295	{'access': 'CC0'}	National Museum of American History	['Torches (lighting devices)']	
edanmdm-nmah_622862	NMAH	fabric	nmah_622862	{'access': 'CC0'}	National Museum of American History	['Cloth']	
edanmdm-nmah_646138	NMAH	lace	nmah_646138	{'access': 'CC0'}	National Museum of American History	['Lace (needlework)']	
edanmdm-nmah_630363	NMAH	lace	nmah_630363	{'access': 'CC0'}	National Museum of American History	['Lace (needlework)']	
edanmdm-nmah_630424	NMAH	lace	nmah_630424	{'access': 'CC0'}	National Museum of American History	['Lace (needlework)']	
edanmdm-nmah_635192	NMAH	Province of West Flanders Motif	nmah_635192	{'access': 'CC0'}	National Museum of American History	['Lace (needlework)', 'Medallions (medals)', 'war lace']	
edanmdm-nmah_1969937	NMAH	thimble	nmah_1969937	{'access': 'CC0'}	National Museum of American History	['Thimbles']	
edanmdm-nmah_641482	NMAH	thimble	nmah_641482	{'access': 'CC0'}	National Museum of American History	['Thimbles']	
edanmdm-nmah_1096496	NMAH	scutching knife	nmah_1096496	{'access': 'CC0'}	National Museum of American History	['Scutching Knife']	
edanmdm-nmah_622167	NMAH	bunting, fabric, fragment	nmah_622167	{'access': 'CC0'}	National Museum of American History	['Bunting, Fabric, Fragment']	
edanmdm-nmah_647117	NMAH	trimming, woven	nmah_647117	{'access': 'CC0'}	National Museum of American History	['Trimming, Woven']	
edanmdm-nmah_643613	NMAH	sample book, wool, burberry's	nmah_643613	{'access': 'CC0'}	National Museum of American History	"[""Sample Book, Wool, Burberry's""]"	
edanmdm-nmah_982498	NMAH	Notgelder 20 Heller	nmah_982498	{'access': 'CC0'}	National Museum of American History	['Scrip', 'scrip']	
edanmdm-nmah_982625	NMAH	Scrip, WWI 10 Centiemen	nmah_982625	{'access': 'CC0'}	National Museum of American History	['Scrip', 'scrip']	
edanmdm-nmah_982833	NMAH	Scrip, WWI 2 Francs	nmah_982833	{'access': 'CC0'}	National Museum of American History	['Scrip', 'scrip']	
edanmdm-nmah_983464	NMAH	POW Scrip 50 Centime	nmah_983464	{'access': 'CC0'}	National Museum of American History	['Scrip', 'scrip']	
edanmdm-nmah_942324	NMAH	3 Pfennig	nmah_942324	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	1759
edanmdm-nmah_984091	NMAH	Cashier's Check 10 Dollar	nmah_984091	{'access': 'CC0'}	National Museum of American History	['Check']	1907
edanmdm-nmah_985242	NMAH	20 Franc	nmah_985242	{'access': 'CC0'}	National Museum of American History	['Bank Note', 'Bank Note; 1950 00 00']	
edanmdm-nmah_985611	NMAH	5 Pesos	nmah_985611	{'access': 'CC0'}	National Museum of American History	['Bank Note', 'Bank Note; 1973 01 01']	
edanmdm-nmah_985945	NMAH	100 Sucres	nmah_985945	{'access': 'CC0'}	National Museum of American History	['Bank Note']	
edanmdm-nmah_985970	NMAH	Traveler's Check 50 Dollar	nmah_985970	{'access': 'CC0'}	National Museum of American History	['Check', 'Check; Sample']	
edanmdm-nmah_986126	NMAH	Traveler's Check 5 Pound	nmah_986126	{'access': 'CC0'}	National Museum of American History	['Checks (bank checks)']	
edanmdm-nmah_922976	NMAH	100 Yen, Japan, 1970	nmah_922976	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	See NOTE
edanmdm-nmah_1299508	NMAH	20 Dollars, National Gold Bank Note, United States, 1870	nmah_1299508	{'access': 'CC0'}	National Museum of American History	['note', 'Paper money']	1870
edanmdm-nmah_1881787	NMAH	1 Dollar, Silver Certificate, United States, 1957	nmah_1881787	{'access': 'CC0'}	National Museum of American History	['note']	1957
edanmdm-nmah_985435	NMAH	Boston Treasury Money 5 Dollar	nmah_985435	{'access': 'CC0'}	National Museum of American History	['Scrip', 'scrip']	1933
edanmdm-nmah_980431	NMAH	Notgelder 90 Heller	nmah_980431	{'access': 'CC0'}	National Museum of American History	['Scrip', 'scrip']	
edanmdm-nmah_914752	NMAH	coin	nmah_914752	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	
edanmdm-nmah_914745	NMAH	coin	nmah_914745	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	
